user_id,user_segment,country,signup_date,product_id,product_name,brand,category,event_type,price,timestamp
52,casual,Malaysia,2024-10-07,52.0,Makeup Kit,Maybelline,Beauty,purchase,120,1778597805
430,buyer,Singapore,2025-06-17,,Machine Learning Guide,O'Reilly,Books,purchase,800,1778597805
366,casual,Singapore,2024-12-26,,Backpack,Adidas,Fashion,view,100,1778597805
328,buyer,Malaysia,2025-11-07,,Dumbbells,Decathlon,Sports,purchase,150,1778597805
351,browser,Malaysia,2024-09-18,66.0,Python Programming Book,O'Reilly,,view,50,1778597805
465,browser,Malaysia,2024-09-01,,T-Shirt,Uniqlo,Fashion,view,40,1778597805
485,casual,Indonesia,2026-03-19,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
80,buyer,Malaysia,2025-07-13,48.0,Lipstick,Maybelline,Beauty,invalid,25,1778597805
,browser,Malaysia,2026-04-12,31.0,Coffee Maker,Philips,Home,view,150,1778597805
184,browser,Malaysia,2025-09-16,49.0,Perfume,Dior,Beauty,view,-150,1778597805
293,buyer,Singapore,2026-01-28,9.0,Smart Watch,Fitbit,Electronics,invalid,400,1778597805
201,casual,Vietnam,2026-02-25,28.0,Formal Shirt,Zara,Fashion,purchase,90,1778597805
,browser,Malaysia,2024-10-12,40.0,Office Chair,Ikea,Home,view,200,1778597805
202,browser,Malaysia,2024-09-08,1.0,iPhone 15,Apple,,view,1200,1778597805
,browser,Indonesia,2024-05-20,,Business Strategy Book,Harvard Press,Books,view,300,1778597805
177,browser,Malaysia,2024-06-02,20.0,Jacket,Zara,Fashion,view,600,1778597805
,browser,Malaysia,2025-04-29,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
31,casual,Singapore,2024-10-26,29.0,Sandals,Havaianas,Fashion,purchase,70,1778597805
489,browser,Malaysia,2025-03-21,,Backpack,Adidas,,view,800,1778597805
202,browser,Indonesia,2025-10-22,20.0,Jacket,Zara,Fashion,view,1000,1778597805
330,browser,Thailand,2026-01-24,2421.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
,browser,Malaysia,2024-11-10,23.0,Cap,Nike,Fashion,view,-30,1778597805
unknown_user,buyer,Malaysia,2025-03-03,31.0,Coffee Maker,Philips,Home,purchase,150,1778597805
293,casual,Indonesia,2026-04-12,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
401,casual,Thailand,2025-10-13,,Skipping Rope,Decathlon,,purchase,80,1778597805
unknown_user,browser,Malaysia,2025-04-12,56.0,Football,Adidas,Sports,view,40,1778597805
280,buyer,Indonesia,2026-02-04,37.0,Microwave Oven,Samsung,,purchase,250,1778597805
474,browser,Singapore,2024-12-06,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
494,browser,Singapore,2026-04-01,,Vacuum Cleaner,Dyson,Home,view,-300,1778597805
,browser,Thailand,2024-10-27,57.0,Basketball,Nike,Sports,click,50,1778597805
381,browser,Indonesia,2025-07-31,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
202,casual,Malaysia,2025-12-30,46.0,Face Cleanser,Nivea,Beauty,click,30,1778597805
411,browser,Malaysia,2026-02-13,14.0,External SSD,Samsung,Electronics,purchase,1000,1778597805
189,browser,Malaysia,2026-01-21,52.0,Makeup Kit,Maybelline,Beauty,view,120,1778597805
330,browser,Malaysia,2025-11-17,52.0,Makeup Kit,Maybelline,Beauty,invalid,-120,1778597805
152,browser,Indonesia,2026-05-09,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
216,browser,Singapore,2024-12-31,2803.0,Data Science Handbook,Packt,Books,view,70,1778597805
300,casual,Thailand,2024-07-13,1403.0,Treadmill,Technogym,Sports,view,1500,1778597805
451,browser,Philippines,2025-09-11,23.0,Cap,Nike,,purchase,30,1778597805
317,browser,Malaysia,2025-07-22,24.0,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
342,browser,Malaysia,2025-06-03,69.0,Business Strategy Book,Harvard Press,Books,view,60,1778597805
144,browser,Malaysia,2024-07-02,51.0,Hair Dryer,Philips,Beauty,view,80,1778597805
386,browser,Singapore,2025-07-27,4514.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
unknown_user,browser,Thailand,2024-10-01,21.0,Dress,H&M,,view,120,1778597805
306,browser,Vietnam,2025-04-23,19.0,T-Shirt,Uniqlo,Fashion,view,40,1778597805
179,buyer,Malaysia,2024-05-16,8.0,AirPods Pro,Apple,Electronics,view,250,1778597805
282,browser,Malaysia,2025-08-12,,Treadmill,Technogym,,view,1500,1778597805
139,browser,Singapore,2026-01-30,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
260,casual,Singapore,2025-05-06,62.0,Cycling Helmet,Giro,Sports,view,-640,1778597805
305,browser,Thailand,2024-09-27,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
233,casual,Malaysia,2025-09-05,,Samsung Tablet,Samsung,Electronics,invalid,700,1778597805
54,browser,Malaysia,2026-05-06,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
290,browser,Malaysia,2025-12-20,38.0,Toaster,Philips,Home,view,70,1778597805
unknown_user,casual,Singapore,2024-07-23,56.0,Football,Adidas,Sports,view,40,1778597805
10,browser,Indonesia,2025-01-16,51.0,Hair Dryer,Philips,Beauty,invalid,80,1778597805
37,browser,Philippines,2025-01-06,6.0,Samsung Tablet,Samsung,Electronics,click,700,1778597805
213,browser,Singapore,2024-09-15,3043.0,Treadmill,Technogym,Sports,view,1500,1778597805
243,casual,Malaysia,2024-07-09,54.0,Body Lotion,Dove,Beauty,purchase,125,1778597805
311,browser,Thailand,2025-06-02,1704.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
333,casual,Thailand,2025-07-21,65.0,Water Bottle,Stanley,,click,25,1778597805
unknown_user,browser,Indonesia,2026-02-19,27.0,Sports Shorts,Nike,Fashion,view,50,1778597805
,casual,Singapore,2025-05-27,,Microwave Oven,Samsung,Home,click,250,1778597805
197,browser,Vietnam,2024-10-12,11.0,Mechanical Keyboard,Logitech,Electronics,view,450,1778597805
93,browser,Singapore,2025-02-09,45.0,Wall Clock,Generic,Home,view,40,1778597805
23,casual,Malaysia,2025-07-26,70.0,Self Development Book,Penguin,,purchase,40,1778597805
335,casual,Malaysia,2025-10-24,52.0,Makeup Kit,Maybelline,Beauty,purchase,120,1778597805
unknown_user,buyer,Malaysia,2024-09-30,18.0,Jeans,Levi's,Fashion,view,80,1778597805
265,casual,Singapore,2025-12-11,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
242,buyer,Thailand,2026-01-20,39.0,Dining Table,Ikea,Home,view,800,1778597805
unknown_user,casual,Indonesia,2026-04-20,37.0,Microwave Oven,Samsung,Home,click,2500,1778597805
249,casual,Singapore,2026-03-11,29.0,Sandals,Havaianas,Fashion,purchase,700,1778597805
141,casual,Singapore,2025-01-02,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
13,casual,Malaysia,2024-06-26,,Makeup Kit,Maybelline,,click,-120,1778597805
75,casual,Malaysia,2025-09-12,23.0,Cap,Nike,Fashion,purchase,30,1778597805
95,casual,Malaysia,2025-01-20,21.0,Dress,H&M,Fashion,view,1200,1778597805
375,browser,Thailand,2025-10-03,47.0,Moisturizer,Nivea,Beauty,view,160,1778597805
489,browser,Indonesia,2024-10-26,40.0,Office Chair,Ikea,Home,view,200,1778597805
100,casual,Singapore,2024-07-13,18.0,Jeans,Levi's,,invalid,80,1778597805
214,browser,Vietnam,2024-08-26,1115.0,MacBook Pro,Apple,Electronics,view,22500,1778597805
304,browser,Indonesia,2026-01-14,30.0,Watch,Casio,Fashion,view,750,1778597805
366,browser,Singapore,2025-03-02,68.0,Machine Learning Guide,O'Reilly,,click,80,1778597805
unknown_user,browser,Malaysia,2025-07-02,70.0,Self Development Book,Penguin,Books,view,80,1778597805
257,buyer,Vietnam,2025-09-30,21.0,Dress,H&M,Fashion,view,120,1778597805
479,casual,Malaysia,2025-06-04,10.0,Gaming Laptop,Asus,Electronics,view,11000,1778597805
,casual,Malaysia,2024-11-29,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
,browser,Thailand,2026-01-08,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
461,browser,Malaysia,2025-03-28,23.0,Cap,Nike,Fashion,click,30,1778597805
,browser,Vietnam,2025-04-28,31.0,Coffee Maker,Philips,Home,view,150,1778597805
363,browser,Malaysia,2025-09-25,43.0,Desk Lamp,Philips,Home,click,50,1778597805
406,buyer,Singapore,2024-08-27,48.0,Lipstick,Maybelline,Beauty,purchase,25,1778597805
397,browser,Indonesia,2025-11-22,40.0,Office Chair,Ikea,Home,view,200,1778597805
123,browser,Vietnam,2026-04-22,8.0,AirPods Pro,Apple,Electronics,view,-250,1778597805
138,buyer,Singapore,2025-08-23,1.0,iPhone 15,Apple,Electronics,purchase,1200,1778597805
475,browser,Malaysia,2025-09-14,57.0,Basketball,Nike,Sports,view,50,1778597805
83,browser,Thailand,2024-09-03,22.0,Hoodie,Puma,Fashion,view,90,1778597805
44,buyer,Philippines,2024-09-21,3.0,MacBook Pro,Apple,Electronics,purchase,22500,1778597805
320,buyer,Thailand,2025-10-18,66.0,Python Programming Book,O'Reilly,Books,purchase,50,1778597805
258,browser,Singapore,2025-02-17,58.0,Tennis Racket,Wilson,Sports,view,200,1778597805
165,browser,Philippines,2025-02-22,66.0,Python Programming Book,O'Reilly,Books,invalid,350,1778597805
180,buyer,Malaysia,2025-09-09,8.0,AirPods Pro,Apple,Electronics,view,250,1778597805
,buyer,Malaysia,2024-10-05,56.0,Football,Adidas,Sports,click,40,1778597805
179,buyer,Indonesia,2025-06-16,13.0,4K Monitor,LG,Electronics,purchase,600,1778597805
150,casual,Singapore,2025-10-26,62.0,Cycling Helmet,Giro,Sports,view,80,1778597805
386,browser,Malaysia,2025-03-11,42.0,Sofa,Ikea,Home,invalid,1200,1778597805
74,browser,Malaysia,2024-08-14,10.0,Gaming Laptop,Asus,,view,2200,1778597805
,browser,Singapore,2024-09-09,14.0,External SSD,Samsung,Electronics,view,200,1778597805
488,browser,Indonesia,2025-04-04,,Gaming Laptop,Asus,Electronics,view,2200,1778597805
unknown_user,casual,Singapore,2025-04-22,44.0,Curtains,Ikea,Home,invalid,480,1778597805
,browser,Malaysia,2024-07-12,20.0,Jacket,Zara,Fashion,view,200,1778597805
,buyer,Philippines,2025-06-22,1369.0,Gym Bag,Nike,Sports,view,90,1778597805
435,casual,Singapore,2024-05-23,19.0,T-Shirt,Uniqlo,Fashion,view,40,1778597805
,casual,Malaysia,2024-10-10,66.0,Python Programming Book,O'Reilly,Books,click,50,1778597805
,browser,Singapore,2024-10-06,61.0,Treadmill,Technogym,Sports,view,1500,1778597805
98,browser,Indonesia,2025-04-21,1803.0,Tennis Racket,Wilson,Sports,view,1200,1778597805
484,buyer,Malaysia,2025-10-11,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
251,browser,Malaysia,2024-05-14,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
,buyer,Malaysia,2025-05-01,49.0,Perfume,Dior,,click,150,1778597805
,buyer,Singapore,2024-06-03,57.0,Basketball,Nike,Sports,purchase,50,1778597805
34,casual,Singapore,2024-08-01,39.0,Dining Table,Ikea,Home,invalid,800,1778597805
116,casual,Singapore,2024-10-12,2456.0,Skipping Rope,Decathlon,Sports,view,40,1778597805
14,browser,Thailand,2025-02-20,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
237,browser,Malaysia,2024-11-23,21.0,Dress,H&M,Fashion,click,240,1778597805
154,browser,Malaysia,2025-04-28,,Running Shoes,Nike,Fashion,view,120,1778597805
470,buyer,Singapore,2024-12-03,,iPad Air,Apple,Electronics,invalid,900,1778597805
445,browser,Malaysia,2024-06-15,1719.0,Air Fryer,Xiaomi,Home,view,180,1778597805
155,browser,Malaysia,2026-01-09,32.0,Air Fryer,Xiaomi,Home,view,180,1778597805
55,buyer,Indonesia,2024-12-21,40.0,Office Chair,Ikea,Home,click,200,1778597805
306,buyer,Malaysia,2025-01-01,,Coffee Maker,Philips,Home,purchase,150,1778597805
83,casual,Singapore,2024-07-23,37.0,Microwave Oven,Samsung,Home,click,250,1778597805
,browser,Singapore,2025-03-29,,Dining Table,Ikea,,view,800,1778597805
84,casual,Malaysia,2025-09-20,57.0,Basketball,Nike,,invalid,50,1778597805
446,casual,Indonesia,2025-11-25,54.0,Body Lotion,Dove,Beauty,view,150,1778597805
72,casual,Singapore,2024-12-28,68.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
unknown_user,casual,Thailand,2024-07-16,63.0,Skipping Rope,Decathlon,,view,20,1778597805
491,casual,Indonesia,2024-08-23,,Football,Adidas,Sports,invalid,120,1778597805
unknown_user,browser,Thailand,2025-02-23,51.0,Hair Dryer,Philips,Beauty,view,80,1778597805
389,browser,Malaysia,2025-03-23,25.0,Leather Belt,Levi's,Fashion,invalid,60,1778597805
236,buyer,Thailand,2025-01-15,42.0,Sofa,Ikea,Home,click,1200,1778597805
unknown_user,browser,Malaysia,2025-03-16,62.0,Cycling Helmet,Giro,Sports,click,240,1778597805
1,browser,Philippines,2025-01-24,53.0,Sunscreen,Nivea,Beauty,view,280,1778597805
461,browser,Singapore,2024-10-06,,Jacket,Zara,Fashion,view,200,1778597805
486,casual,Singapore,2025-05-20,18.0,Jeans,Levi's,Fashion,view,320,1778597805
450,casual,Thailand,2024-06-06,67.0,Data Science Handbook,Packt,,view,-70,1778597805
295,casual,Thailand,2024-12-22,2.0,Samsung Galaxy S23,Samsung,Electronics,invalid,-1000,1778597805
156,casual,Indonesia,2025-06-16,59.0,Yoga Mat,Decathlon,,view,300,1778597805
67,casual,Indonesia,2024-06-13,9.0,Smart Watch,Fitbit,Electronics,view,-400,1778597805
286,casual,Malaysia,2024-07-11,,Yoga Mat,Decathlon,Sports,click,60,1778597805
316,browser,Philippines,2025-07-29,4071.0,Treadmill,Technogym,,view,-1500,1778597805
,browser,Malaysia,2025-06-03,8.0,AirPods Pro,Apple,,view,250,1778597805
117,casual,Indonesia,2025-07-26,67.0,Data Science Handbook,Packt,Books,view,70,1778597805
322,browser,Thailand,2024-12-04,38.0,Toaster,Philips,Home,invalid,70,1778597805
51,casual,Malaysia,2025-10-23,21.0,Dress,H&M,Fashion,view,120,1778597805
487,buyer,Singapore,2025-01-25,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
262,buyer,Malaysia,2025-10-30,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
unknown_user,buyer,Thailand,2025-08-28,3141.0,Sunscreen,Nivea,Beauty,click,35,1778597805
481,browser,Malaysia,2025-10-27,1992.0,4K Monitor,LG,Electronics,invalid,600,1778597805
489,casual,Indonesia,2024-12-20,42.0,Sofa,Ikea,Home,purchase,10800,1778597805
unknown_user,browser,Singapore,2025-06-02,45.0,Wall Clock,Generic,,view,40,1778597805
128,casual,Malaysia,2025-04-15,2645.0,Tennis Racket,Wilson,,view,200,1778597805
189,casual,Malaysia,2026-03-05,39.0,Dining Table,Ikea,Home,view,800,1778597805
298,browser,Malaysia,2025-06-01,50.0,Shampoo,Dove,Beauty,purchase,20,1778597805
179,browser,Malaysia,2024-09-18,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
319,casual,Indonesia,2025-05-26,35.0,Rice Cooker,Panasonic,Home,invalid,120,1778597805
295,buyer,Singapore,2025-08-22,63.0,Skipping Rope,Decathlon,Sports,purchase,40,1778597805
unknown_user,browser,Indonesia,2024-07-05,66.0,Python Programming Book,O'Reilly,Books,click,50,1778597805
427,casual,Malaysia,2026-03-08,2639.0,Hoodie,Puma,Fashion,purchase,90,1778597805
,browser,Malaysia,2025-01-08,31.0,Coffee Maker,Philips,Home,view,150,1778597805
225,casual,Thailand,2025-05-28,23.0,Cap,Nike,Fashion,invalid,30,1778597805
unknown_user,buyer,Thailand,2025-06-28,3.0,MacBook Pro,Apple,Electronics,click,2500,1778597805
,buyer,Malaysia,2025-06-05,,Cycling Helmet,Giro,Sports,purchase,80,1778597805
unknown_user,browser,Malaysia,2025-01-10,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
unknown_user,browser,Thailand,2025-10-01,22.0,Hoodie,Puma,Fashion,view,630,1778597805
380,browser,Singapore,2025-11-02,,Makeup Kit,Maybelline,,view,600,1778597805
401,browser,Malaysia,2024-11-07,49.0,Perfume,Dior,Beauty,click,150,1778597805
93,casual,Indonesia,2024-07-14,55.0,Nail Polish,O.P.I,Beauty,purchase,15,1778597805
491,casual,Indonesia,2024-06-28,11.0,Mechanical Keyboard,Logitech,Electronics,purchase,150,1778597805
366,casual,Indonesia,2026-01-15,16.0,Running Shoes,Nike,Fashion,click,120,1778597805
unknown_user,browser,Malaysia,2025-01-18,25.0,Leather Belt,Levi's,,view,-60,1778597805
365,buyer,Philippines,2025-09-15,9.0,Smart Watch,Fitbit,Electronics,invalid,2000,1778597805
410,casual,Malaysia,2025-11-11,16.0,Running Shoes,Nike,Fashion,click,120,1778597805
38,casual,Singapore,2025-03-26,36.0,Electric Kettle,Tefal,Home,view,480,1778597805
15,buyer,Indonesia,2025-06-26,1316.0,Wall Clock,Generic,Home,purchase,40,1778597805
314,browser,Indonesia,2026-03-13,16.0,Running Shoes,Nike,Fashion,view,120,1778597805
51,browser,Malaysia,2024-12-12,47.0,Moisturizer,Nivea,,view,-40,1778597805
,browser,Thailand,2025-10-26,2785.0,Sandals,Havaianas,Fashion,invalid,70,1778597805
364,casual,Indonesia,2026-03-13,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
224,browser,Thailand,2025-01-04,11.0,Mechanical Keyboard,Logitech,Electronics,invalid,150,1778597805
unknown_user,casual,Malaysia,2026-02-07,15.0,Bluetooth Speaker,JBL,,click,120,1778597805
162,casual,Malaysia,2024-08-01,42.0,Sofa,Ikea,Home,click,8400,1778597805
68,buyer,Thailand,2026-01-02,37.0,Microwave Oven,Samsung,Home,click,250,1778597805
181,buyer,Indonesia,2024-11-27,69.0,Business Strategy Book,Harvard Press,Books,click,540,1778597805
100,buyer,Singapore,2025-06-23,5.0,iPad Air,Apple,Electronics,purchase,900,1778597805
67,casual,Malaysia,2024-08-30,42.0,Sofa,Ikea,Home,invalid,7200,1778597805
363,browser,Malaysia,2024-05-15,45.0,Wall Clock,Generic,,view,40,1778597805
334,casual,Vietnam,2025-05-20,57.0,Basketball,Nike,Sports,view,50,1778597805
18,browser,Vietnam,2024-12-03,29.0,Sandals,Havaianas,Fashion,view,560,1778597805
277,browser,Malaysia,2025-05-12,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
339,browser,Indonesia,2024-10-15,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
306,browser,Vietnam,2024-09-28,3.0,MacBook Pro,Apple,Electronics,click,2500,1778597805
252,browser,Philippines,2025-09-29,56.0,Football,Adidas,Sports,view,40,1778597805
98,browser,Malaysia,2025-09-06,57.0,Basketball,Nike,Sports,view,500,1778597805
unknown_user,browser,Singapore,2025-02-19,61.0,Treadmill,Technogym,Sports,view,1500,1778597805
,casual,Singapore,2026-02-22,30.0,Watch,Casio,Fashion,view,250,1778597805
328,buyer,Malaysia,2026-02-12,2472.0,Nail Polish,O.P.I,Beauty,purchase,15,1778597805
407,browser,Malaysia,2025-11-23,45.0,Wall Clock,Generic,Home,view,320,1778597805
160,buyer,Malaysia,2026-03-13,22.0,Hoodie,Puma,Fashion,view,90,1778597805
6,casual,Singapore,2024-07-08,2852.0,External SSD,Samsung,Electronics,view,200,1778597805
72,buyer,Malaysia,2025-08-31,2.0,Samsung Galaxy S23,Samsung,Electronics,view,1000,1778597805
175,browser,Vietnam,2026-04-01,5000.0,Sofa,Ikea,Home,view,1200,1778597805
342,buyer,Philippines,2025-09-05,48.0,Lipstick,Maybelline,Beauty,invalid,25,1778597805
48,browser,Singapore,2025-05-22,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
233,casual,Vietnam,2025-11-04,41.0,Bed Frame,Ikea,Home,view,-900,1778597805
367,buyer,Singapore,2024-09-04,1012.0,Hoodie,Puma,Fashion,click,-90,1778597805
251,browser,Malaysia,2025-12-29,38.0,Toaster,Philips,Home,invalid,70,1778597805
155,buyer,Malaysia,2025-09-13,3178.0,4K Monitor,LG,Electronics,purchase,600,1778597805
86,browser,Malaysia,2025-09-05,65.0,Water Bottle,Stanley,Sports,view,25,1778597805
403,buyer,Thailand,2025-09-09,18.0,Jeans,Levi's,Fashion,click,80,1778597805
unknown_user,browser,Malaysia,2025-06-11,,Sofa,Ikea,Home,view,1200,1778597805
18,browser,Singapore,2025-01-01,4263.0,Sunscreen,Nivea,Beauty,view,-35,1778597805
253,browser,Thailand,2024-06-25,2767.0,Tennis Racket,Wilson,Sports,invalid,200,1778597805
58,browser,Philippines,2025-11-09,3132.0,Curtains,Ikea,Home,purchase,-1200,1778597805
329,browser,Thailand,2024-06-27,13.0,4K Monitor,LG,Electronics,view,600,1778597805
unknown_user,browser,Malaysia,2025-09-16,5.0,iPad Air,Apple,,view,900,1778597805
490,browser,Indonesia,2024-08-18,51.0,Hair Dryer,Philips,Beauty,view,80,1778597805
461,casual,Malaysia,2025-02-18,39.0,Dining Table,Ikea,Home,view,-800,1778597805
180,browser,Thailand,2025-04-26,57.0,Basketball,Nike,Sports,view,50,1778597805
201,casual,Malaysia,2025-10-12,29.0,Sandals,Havaianas,Fashion,view,-70,1778597805
461,browser,Malaysia,2025-04-29,15.0,Bluetooth Speaker,JBL,Electronics,click,120,1778597805
unknown_user,browser,Malaysia,2024-11-01,,Treadmill,Technogym,Sports,view,1500,1778597805
428,buyer,Singapore,2026-03-14,,Office Chair,Ikea,Home,purchase,200,1778597805
79,browser,Malaysia,2025-07-31,3333.0,Running Shoes,Nike,Fashion,view,120,1778597805
259,casual,Malaysia,2025-07-02,67.0,Data Science Handbook,Packt,,purchase,70,1778597805
8,casual,Indonesia,2024-06-24,,AirPods Pro,Apple,,view,1250,1778597805
430,browser,Thailand,2024-09-23,,Samsung Tablet,Samsung,Electronics,view,700,1778597805
438,browser,Malaysia,2026-03-25,47.0,Moisturizer,Nivea,Beauty,view,-40,1778597805
122,casual,Indonesia,2024-11-18,,Dining Table,Ikea,Home,view,800,1778597805
131,browser,Indonesia,2025-05-10,69.0,Business Strategy Book,Harvard Press,,purchase,60,1778597805
274,browser,Malaysia,2026-04-29,12.0,Wireless Mouse,Logitech,Electronics,view,80,1778597805
,buyer,Thailand,2025-07-20,2.0,Samsung Galaxy S23,Samsung,Electronics,purchase,1000,1778597805
unknown_user,casual,Malaysia,2025-08-16,,Electric Kettle,Tefal,Home,click,60,1778597805
359,browser,Malaysia,2025-08-01,24.0,Sunglasses,Ray-Ban,,view,180,1778597805
312,browser,Malaysia,2025-02-26,63.0,Skipping Rope,Decathlon,Sports,invalid,20,1778597805
1,browser,Singapore,2025-09-20,,Gym Bag,Nike,Sports,view,90,1778597805
302,buyer,Indonesia,2025-12-06,1883.0,Desk Lamp,Philips,Home,click,50,1778597805
422,casual,Indonesia,2025-09-07,27.0,Sports Shorts,Nike,,click,50,1778597805
